wine_id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,p_h,sulphates,alcohol,quality,region
314,57,0.36,0.21,6.7,0.038,51,166,0.9941,329,0.63,10,5.82,USA
315,58,0.34,0.21,6.6,0.04,50,167,0.9941,329,0.62,10,4.52,Australia
316,68,0.28,0.6,1.1,0.132,42,127,0.9934,309,0.44,91,6.5,Italy
317,68,0.25,0.34,4.7,0.031,34,134,0.9927,321,0.38,106,5.72,Australia
318,66,0.24,0.35,7.7,0.031,36,135,0.9938,319,0.37,105,4.62,Spain
319,59,0.3,0.47,7.85,0.03,19,133,0.9933,352,0.43,115,6.86,Australia
320,61,0.125,0.25,3.3,0.04,10,69,0.9934,354,0.59,101,6.39,Spain
321,6,0.1,0.24,1.1,0.041,15,65,0.9927,361,0.61,103,6.88,Italy
322,66,0.24,0.35,7.7,0.031,36,135,0.9938,319,0.37,105,4.64,Spain
323,68,0.25,0.34,4.7,0.031,34,134,0.9927,321,0.38,106,5.58,Italy
324,68,0.28,0.44,9.3,0.031,35,137,0.9946,316,0.36,104,5.9,USA
325,83,0.41,0.51,2,0.046,11,207,0.993,302,0.55,114,4.71,Spain
326,75,0.27,0.31,5.8,0.057,131,313,0.9946,318,0.59,105,5.27,USA
327,79,0.26,0.41,15.15,0.04,38,216,0.9976,296,0.6,10,6.04,Italy
328,64,0.34,0.23,6.3,0.039,37,143,0.9944,319,0.65,10,5.91,Australia
329,65,0.28,0.35,15.4,0.042,55,195,0.9978,323,0.5,96,6.03,Australia
330,72,0.21,0.41,1.3,0.036,33,85,0.992,317,0.51,104,4.71,Italy
331,64,0.32,0.35,4.8,0.03,34,101,0.9912,336,0.6,125,7.58,Australia
332,68,0.24,0.34,4.6,0.032,37,135,0.9927,32,0.39,106,4.87,USA
333,63,0.23,0.3,1.8,0.033,16,91,0.9906,328,0.4,118,6.3,Spain
334,65,0.28,0.34,9.9,0.038,30,133,0.9954,311,0.44,98,4.75,Italy
335,56,0.26,0.26,5.7,0.031,12,80,0.9923,325,0.38,108,4.67,Spain
336,63,0.23,0.3,1.8,0.033,16,91,0.9906,328,0.4,118,5.91,Australia
337,63,0.23,0.33,1.5,0.036,15,105,0.991,332,0.42,112,6.29,USA
338,58,0.27,0.27,12.3,0.045,55,170,0.9972,328,0.42,93,5.83,Italy
339,59,0.26,0.4,1.3,0.047,12,139,0.9945,345,0.53,104,5.19,USA
340,66,0.18,0.35,1.5,0.049,49,141,0.9934,343,0.85,102,6.63,Italy
341,74,0.2,0.43,7.8,0.045,27,153,0.9964,319,0.55,9,7.43,Australia
342,8,0.24,0.36,1.5,0.047,17,129,0.9948,32,0.54,10,6.44,Italy
343,64,0.26,0.42,9.7,0.044,30,140,0.9962,318,0.47,91,5.98,Australia
344,54,0.31,0.47,3,0.053,46,144,0.9931,329,0.76,10,4.77,Italy
345,54,0.29,0.47,3,0.052,47,145,0.993,329,0.75,10,6.35,Spain
346,71,0.145,0.33,4.6,0.05,33,131,0.9942,328,0.4,96,6.14,Australia
347,56,0.34,0.1,1.3,0.031,20,68,0.9906,336,0.51,112,7.17,Italy
348,67,0.19,0.41,15.6,0.056,75,155,0.9995,32,0.44,88,6.25,Australia
349,78,0.18,0.46,13.6,0.052,38,118,0.998,315,0.5,10,6.28,Australia
350,76,0.17,0.45,11.2,0.054,56,137,0.997,315,0.47,10,4.72,Australia
351,63,0.12,0.36,2.1,0.044,47,146,0.9914,327,0.74,114,6.54,France
352,73,0.33,0.4,6.85,0.038,32,138,0.992,303,0.3,119,6.94,Spain
353,55,0.335,0.3,2.5,0.071,27,128,0.9924,314,0.51,96,6.0600000000000005,USA
354,73,0.33,0.4,6.85,0.038,32,138,0.992,303,0.3,119,6.79,Australia
355,58,0.4,0.42,4.4,0.047,385,245,0.9937,325,0.57,96,5.57,USA
356,73,0.22,0.37,14.3,0.063,48,191,0.9978,289,0.38,9,6.01,Spain
357,73,0.22,0.37,14.3,0.063,48,191,0.9978,289,0.38,9,6.1,France
358,61,0.36,0.33,1.1,0.05,24,169,0.9927,315,0.78,95,6.18,France
359,10,0.2,0.39,1.4,0.05,19,152,0.994,3,0.42,104,5.57,Italy
360,69,0.24,0.34,4.7,0.04,43,161,0.9935,32,0.59,106,5.82,Australia
361,64,0.24,0.32,14.9,0.047,54,162,0.9968,328,0.5,102,5.71,France
362,71,0.365,0.14,1.2,0.055,24,84,0.9941,315,0.43,89,5.16,USA
363,68,0.15,0.3,5.3,0.05,40,127,0.9942,34,0.39,97,5.98,Spain
364,73,0.22,0.37,14.3,0.063,48,191,0.9978,289,0.38,9,5.5,Australia
365,68,0.16,0.4,2.3,0.037,18,102,0.9923,349,0.42,114,7.32,Italy
366,6,0.26,0.32,3.5,0.028,29,113,0.9912,34,0.71,123,7.01,USA
367,6,0.18,0.27,1.5,0.089,40,143,0.9923,349,0.62,108,5.58,USA
368,69,0.33,0.21,1,0.053,39,148,0.9927,312,0.45,94,6.32,Italy
369,77,0.29,0.48,2.3,0.049,36,178,0.9931,317,0.64,106,6.49,Italy
370,71,0.39,0.35,12.5,0.044,26,72,0.9941,317,0.29,116,5.5,Italy
371,69,0.33,0.21,1,0.053,39,148,0.9927,312,0.45,94,5.75,France
372,77,0.29,0.48,2.3,0.049,36,178,0.9931,317,0.64,106,5.98,USA
373,66,0.905,0.19,0.8,0.048,17,204,0.9934,334,0.56,10,5.49,USA
374,72,0.27,0.27,2.4,0.048,30,149,0.9936,31,0.51,92,5.86,Italy
375,51,0.33,0.22,1.6,0.027,18,89,0.9893,351,0.38,125,7.38,USA
376,51,0.33,0.22,1.6,0.027,18,89,0.9893,351,0.38,125,7.12,USA
377,64,0.31,0.28,1.5,0.037,12,119,0.9919,332,0.51,104,7.2,France
378,73,0.2,0.44,1.4,0.045,21,98,0.9924,315,0.46,10,6.5,USA
379,57,0.32,0.5,2.6,0.049,17,155,0.9927,322,0.64,10,5.73,Australia
380,64,0.31,0.28,1.5,0.037,12,119,0.9919,332,0.51,104,7.33,Spain
381,73,0.2,0.44,1.4,0.045,21,98,0.9924,315,0.46,10,7.15,Australia
382,72,0.28,0.26,12.5,0.046,48,179,0.9975,31,0.52,9,6.3,Italy
383,75,0.35,0.28,9.6,0.051,26,157,0.9969,312,0.53,92,6.46,Italy
384,72,0.27,0.27,2.4,0.048,30,149,0.9936,31,0.51,92,5.95,Spain
385,6,0.36,0.39,3.2,0.027,20,125,0.991,338,0.39,113,6.62,USA
386,51,0.33,0.22,1.6,0.027,18,89,0.9893,351,0.38,125,7.45,Spain
387,5,0.17,0.56,1.5,0.026,24,115,0.9906,348,0.39,108,7,Australia
388,63,0.39,0.35,5.9,0.04,825,260,0.9941,312,0.66,101,5.05,France
389,67,0.21,0.32,5.4,0.047,29,140,0.995,339,0.46,97,5.84,USA
390,7,0.3,0.38,14.9,0.032,60,181,0.9983,318,0.61,93,6.51,USA
391,7,0.3,0.38,14.9,0.032,60,181,0.9983,318,0.61,93,7.11,Australia
392,65,0.36,0.32,1.1,0.031,13,66,0.9916,31,0.46,106,5,France
393,61,0.55,0.15,9.8,0.031,19,125,0.9957,336,0.47,102,6.49,France
394,73,0.24,0.43,2,0.021,20,69,0.99,308,0.56,122,5.58,Spain
395,68,0.37,0.51,11.8,0.044,62,163,0.9976,319,0.44,88,4.93,Italy
396,68,0.27,0.12,1.3,0.04,87,168,0.992,318,0.41,10,4.65,Australia
397,82,0.28,0.42,1.8,0.031,30,93,0.9917,309,0.39,114,5.2,Italy
398,63,0.2,0.4,1.5,0.037,35,107,0.9917,346,0.5,114,6.46,France
399,59,0.26,0.27,18.2,0.048,52,168,0.9993,335,0.44,94,5.38,Spain
400,64,0.19,0.42,2.9,0.032,32,83,0.9908,33,0.41,117,5.64,Spain
401,63,0.2,0.4,1.5,0.037,35,107,0.9917,346,0.5,114,6.29,France
402,68,0.37,0.51,11.8,0.044,62,163,0.9976,319,0.44,88,4.86,Australia
403,61,0.35,0.07,1.4,0.069,22,108,0.9934,323,0.52,92,4.82,Australia
404,71,0.27,0.31,18.2,0.046,55,252,1,307,0.56,87,5.09,Italy
405,68,0.22,0.31,6.3,0.035,33,170,0.9918,324,0.66,126,6.05,Italy
406,68,0.27,0.12,1.3,0.04,87,168,0.992,318,0.41,10,4.65,Spain
407,58,0.28,0.34,4,0.031,40,99,0.9896,339,0.39,128,7.32,France
408,69,0.49,0.24,1.2,0.049,13,125,0.9932,317,0.51,94,4.96,Australia
409,63,0.14,0.39,1.2,0.044,26,116,0.992,326,0.53,103,6.08,Italy
410,82,0.28,0.42,1.8,0.031,30,93,0.9917,309,0.39,114,4.87,USA
411,72,0.25,0.39,18.95,0.038,42,155,0.9999,297,0.47,9,6.16,USA
412,73,0.28,0.36,12.7,0.04,38,140,0.998,33,0.79,96,5.89,USA
413,72,0.19,0.39,1.2,0.036,32,85,0.9918,316,0.5,105,4.63,Italy
414,72,0.19,0.39,1.2,0.036,32,85,0.9918,316,0.5,105,4.94,Australia
415,72,0.25,0.39,18.95,0.038,42,155,0.9999,297,0.47,9,5.82,Spain
416,73,0.28,0.36,12.7,0.04,38,140,0.998,33,0.79,96,5.52,Italy
417,74,0.21,0.27,1.2,0.041,27,99,0.9927,319,0.33,98,6.5,France
418,68,0.26,0.22,7.7,0.047,57,210,0.9959,31,0.47,9,4.72,France
419,74,0.21,0.27,1.2,0.041,27,99,0.9927,319,0.33,98,5.62,USA
420,74,0.31,0.28,1.6,0.05,33,137,0.9929,331,0.56,105,5.86,Australia
421,7,0.22,0.31,2.7,0.03,41,136,0.9898,316,0.37,127,7.39,Spain
422,7,0.21,0.28,8.7,0.045,37,222,0.9954,325,0.54,104,5.88,Australia
423,7,0.21,0.28,8.6,0.045,37,221,0.9954,325,0.54,104,5.64,Spain
424,7,0.21,0.28,8.6,0.045,37,221,0.9954,325,0.54,104,5.58,Spain
425,69,0.23,0.38,8.3,0.047,47,162,0.9954,334,0.52,105,6.9,USA
426,7,0.21,0.28,8.7,0.045,37,222,0.9954,325,0.54,104,5.71,France
427,7,0.21,0.28,8.6,0.045,37,221,0.9954,325,0.54,104,6.27,USA
428,68,0.29,0.5,13.3,0.053,48,194,0.9974,309,0.45,94,5.04,Australia
429,78,0.21,0.27,1.2,0.051,20,89,0.9936,306,0.46,91,4.91,USA
430,71,0.31,0.47,13.6,0.056,54,197,0.9978,31,0.49,93,5.03,Italy
431,68,0.29,0.5,13.3,0.053,48,194,0.9974,309,0.45,94,4.71,Italy
432,64,0.34,0.1,1.1,0.048,19,84,0.9927,321,0.38,98,4.58,Italy
433,74,0.155,0.34,2.3,0.045,735,214,0.9934,318,0.61,99,6.87,Spain
434,72,0.55,0.09,1.5,0.108,16,151,0.9938,307,0.57,92,4.3,Australia
435,7,0.23,0.36,7.1,0.028,31,104,0.9922,335,0.47,121,7.75,USA
436,69,0.2,0.37,6.2,0.027,24,97,0.992,338,0.49,122,6.67,USA
437,61,0.28,0.32,2.5,0.042,23,2185,0.9935,327,0.6,98,4.91,USA
438,66,0.16,0.32,1.4,0.035,49,186,0.9906,335,0.64,124,8.29,Spain
439,74,0.155,0.34,2.3,0.045,735,214,0.9934,318,0.61,99,6.83,Italy
440,62,0.35,0.04,1.2,0.06,23,108,0.9934,326,0.54,92,5.19,Italy
441,67,0.22,0.37,1.6,0.028,24,102,0.9913,329,0.59,116,6.63,France
442,61,0.38,0.2,6.6,0.033,25,137,0.9938,33,0.69,104,6.43,France
443,6,0.25,0.28,2.2,0.026,54,126,0.9898,343,0.65,129,8.44,USA
444,66,0.52,0.44,12.2,0.048,54,245,0.9975,326,0.54,93,5.98,Australia
445,69,0.24,0.36,20.8,0.031,40,139,0.9975,32,0.33,11,5.77,Spain
446,71,0.32,0.32,11,0.038,16,66,0.9937,324,0.4,115,3.35,Spain
447,58,0.28,0.27,2.6,0.054,30,156,0.9914,353,0.42,124,5.14,Italy
448,65,0.41,0.24,14,0.048,24,113,0.9982,344,0.53,98,6.17,Italy
449,65,0.41,0.24,14,0.048,24,113,0.9982,344,0.53,98,6.25,Australia
450,64,0.28,0.29,1.6,0.052,34,127,0.9929,348,0.56,105,7.28,France
451,72,0.6,0.2,9.9,0.07,21,174,0.9971,303,0.54,91,4.72,USA
452,61,0.2,0.25,1.2,0.038,34,128,0.9921,324,0.44,101,4.54,USA
453,59,0.46,0.14,2.7,0.042,27,160,0.9931,346,0.51,106,6.94,Italy
454,6,0.27,0.27,1.6,0.046,32,113,0.9924,341,0.51,105,7.0600000000000005,USA
455,64,0.28,0.29,1.6,0.052,34,127,0.9929,348,0.56,105,6.79,USA
456,64,0.41,0.24,14,0.048,24,113,0.9982,344,0.53,98,5.57,Italy
457,63,0.23,0.31,1.5,0.022,11,82,0.9892,33,0.4,129,7.01,Spain
458,71,0.21,0.27,8.6,0.056,26,111,0.9956,295,0.52,95,5.1,Italy
459,6,0.37,0.32,1,0.053,31,2185,0.9924,329,0.72,98,6.18,France
460,61,0.43,0.35,9.1,0.059,83,249,0.9971,337,0.5,85,4.57,USA
461,71,0.21,0.27,8.6,0.056,26,111,0.9956,295,0.52,95,4.82,USA
462,7,0.25,0.29,15.2,0.047,40,171,0.9982,322,0.45,93,4.71,Italy
463,59,0.25,0.19,12.4,0.047,50,162,0.9973,335,0.38,95,5.16,Italy
464,68,0.32,0.21,2.2,0.044,15,68,0.9932,317,0.39,94,5.98,Italy
465,72,0.39,0.62,11,0.047,66,178,0.9976,316,0.5,87,4.5,Spain
466,63,0.21,0.58,10,0.081,34,126,0.9962,295,0.46,89,5.32,France
467,7,0.14,0.32,9,0.039,54,141,0.9956,322,0.43,94,6.01,Italy
468,68,0.32,0.21,2.2,0.044,15,68,0.9932,317,0.39,94,5.58,Italy
469,72,0.39,0.62,11,0.047,66,178,0.9976,316,0.5,87,5.32,France
470,72,0.29,0.53,18.15,0.047,59,182,0.9992,309,0.52,96,5.49,Australia
471,86,0.37,0.7,12.15,0.039,21,158,0.9983,3,0.73,93,6.5,France
472,65,0.38,0.34,3.4,0.036,34,200,0.9937,314,0.76,10,4.75,Italy
473,66,0.24,0.29,2,0.023,19,86,0.99,325,0.45,125,5.98,USA
474,7,0.17,0.31,4.8,0.034,34,132,0.9944,336,0.48,96,7.49,France
475,55,0.16,0.22,4.5,0.03,30,102,0.9938,324,0.36,94,5.86,France
476,7,0.24,0.51,11,0.029,55,227,0.9965,303,0.61,95,5.38,Italy
477,74,0.28,0.36,1.1,0.028,42,105,0.9893,299,0.39,124,7.12,Italy
478,7,0.22,0.28,1.5,0.037,29,115,0.9927,311,0.55,105,6.2,Italy
479,71,0.55,0.13,1.7,0.073,21,165,0.994,297,0.58,92,5.5,USA
480,63,0.22,0.33,1.7,0.041,67,164,0.9928,332,0.56,104,5.73,Spain
481,67,0.47,0.34,8.9,0.043,31,172,0.9964,322,0.6,92,5.33,Spain
482,59,0.36,0.41,1.3,0.047,45,104,0.9917,333,0.51,106,6.15,USA
483,58,0.25,0.24,13.3,0.044,41,137,0.9972,334,0.42,95,5.3,Spain
484,67,0.47,0.34,8.9,0.043,31,172,0.9964,322,0.6,92,5.46,Australia
485,62,0.37,0.3,6.6,0.346,79,200,0.9954,329,0.58,96,4.95,Italy
486,62,0.18,0.38,1.5,0.028,36,117,0.993,347,0.54,97,5.62,USA
487,6,0.16,0.37,1.5,0.025,43,117,0.9928,346,0.51,97,6.45,Italy
488,66,0.34,0.28,1.3,0.035,32,90,0.9916,31,0.42,107,6,Australia
489,74,0.29,0.29,1.6,0.045,53,180,0.9936,334,0.68,105,6.05,USA
490,74,0.26,0.31,7.6,0.047,52,177,0.9962,313,0.45,89,5.84,France
491,7,0.28,0.36,1,0.035,8,70,0.9899,309,0.46,121,5.51,Australia
492,71,0.23,0.39,1.6,0.032,12,65,0.9898,325,0.4,127,7.11,Italy
493,78,0.19,0.26,8.9,0.039,42,182,0.996,318,0.46,99,6,Italy
494,63,0.19,0.28,1.8,0.022,28,158,0.9907,32,0.64,114,6.49,Spain
495,68,0.2,0.38,4.7,0.04,27,103,0.994,337,0.58,107,5.58,France
496,57,0.44,0.13,7,0.025,28,173,0.9913,333,0.48,125,5.93,USA
497,72,0.4,0.62,10.8,0.041,70,189,0.9976,308,0.49,86,3.65,Australia
498,68,0.23,0.32,1.6,0.026,43,147,0.9904,329,0.54,125,6.2,Australia
499,57,0.335,0.34,1,0.04,13,174,0.992,327,0.66,10,5.46,Italy
500,72,0.4,0.62,10.8,0.041,70,189,0.9976,308,0.49,86,4.38,Spain
501,72,0.28,0.54,16.7,0.045,54,200,0.999,308,0.49,95,5.64,Australia
502,68,0.19,0.58,14.2,0.038,51,164,0.9975,312,0.48,96,6.29,USA
503,64,0.3,0.3,2.25,0.038,8,210,0.9937,32,0.62,99,5.86,France
504,65,0.3,0.29,2.25,0.037,8,210,0.9937,319,0.62,99,4.82,Spain
505,78,0.18,0.31,12.2,0.053,46,140,0.998,306,0.53,89,6.09,USA
506,78,0.18,0.31,12.2,0.053,46,140,0.998,306,0.53,89,6.05,USA
507,73,0.51,0.26,3.3,0.09,7,135,0.9944,301,0.52,88,4.65,France
508,6,0.24,0.27,1.9,0.048,40,170,0.9938,364,0.54,10,7.32,France
509,59,0.62,0.28,3.5,0.039,55,152,0.9907,344,0.44,12,5.96,Spain
510,6,0.24,0.27,1.9,0.048,40,170,0.9938,364,0.54,10,7.08,USA
511,67,0.27,0.12,1.3,0.041,62,138,0.9921,321,0.42,10,5.87,Italy
512,78,0.34,0.35,1.8,0.042,8,167,0.9908,311,0.41,121,6.16,Italy
513,73,0.26,0.36,5.2,0.04,31,141,0.9931,316,0.59,11,5.89,Australia
514,74,0.36,0.33,1.4,0.025,27,55,0.9915,321,0.33,112,5.63,France
515,78,0.28,0.32,9,0.036,34,115,0.9952,317,0.39,103,6.94,Australia
516,61,0.31,0.26,2.2,0.051,28,167,0.9926,337,0.47,104,5.82,Spain
517,68,0.18,0.37,1.6,0.055,47,154,0.9934,308,0.45,91,4.52,France
518,74,0.15,0.42,1.7,0.045,49,154,0.992,3,0.6,104,6.5,USA
519,59,0.13,0.28,1.9,0.05,20,78,0.9918,343,0.64,108,5.72,Spain
520,72,0.34,0.34,12.6,0.048,7,41,0.9942,319,0.4,117,4.62,Italy
521,79,0.19,0.26,2.1,0.039,8,143,0.9942,305,0.74,98,4.86,Australia
522,79,0.19,0.26,2.1,0.039,8,143,0.9942,305,0.74,98,5.39,USA
523,69,0.25,0.4,1.3,0.038,22,101,0.9901,303,0.39,114,5.88,Spain
524,58,0.36,0.32,1.7,0.033,22,96,0.9898,303,0.38,112,5.64,France
525,56,0.35,0.37,1,0.038,6,72,0.9902,337,0.34,114,4.58,USA
526,59,0.32,0.39,3.3,0.114,24,140,0.9934,309,0.45,92,5.9,Spain
527,72,0.31,0.46,5,0.04,3,29,0.9906,304,0.53,125,3.71,Australia
528,61,0.28,0.22,1.8,0.034,32,116,0.9898,336,0.44,126,6.27,France
529,52,0.36,0.02,1.6,0.031,24,104,0.9896,344,0.35,122,6.04,Australia
530,56,0.19,0.47,4.5,0.03,19,112,0.9922,356,0.45,112,5.91,Australia
531,64,0.1,0.35,4.9,0.048,31,103,0.9947,343,0.79,97,6.03,Italy
532,64,0.18,0.48,4,0.186,64,150,0.9945,306,0.4,93,4.71,USA
533,74,0.25,0.36,13.2,0.067,53,178,0.9976,301,0.48,9,5.58,Italy
534,74,0.25,0.36,13.2,0.067,53,178,0.9976,301,0.48,9,5.87,USA
535,74,0.25,0.36,13.2,0.067,53,178,0.9976,301,0.48,9,6.3,USA
536,79,0.345,0.51,15.3,0.047,54,171,0.9987,309,0.51,91,4.75,USA
537,79,0.345,0.51,15.3,0.047,54,171,0.9987,309,0.51,91,4.67,Spain
538,74,0.25,0.36,13.2,0.067,53,178,0.9976,301,0.48,9,5.91,Spain
539,61,0.24,0.3,1.5,0.045,22,61,0.992,331,0.54,104,5.29,Spain
540,68,0.25,0.24,4.55,0.053,41,211,0.9955,337,0.67,95,5.83,Italy
541,67,0.31,0.31,9.9,0.04,10,175,0.9953,346,0.55,114,4.19,Spain
542,72,0.46,0.65,10.4,0.05,76,192,0.9976,316,0.42,87,4.63,France
543,55,0.35,0.35,1.1,0.045,14,167,0.992,334,0.68,99,6.43,Italy
544,67,0.24,0.41,8.7,0.036,29,148,0.9952,322,0.62,99,6.44,Spain
545,68,0.28,0.17,13.9,0.047,49,162,0.9983,321,0.51,9,5.98,Italy
546,64,0.16,0.22,1.4,0.04,41,149,0.9933,349,0.58,10,5.77,Italy
547,63,0.26,0.24,7.2,0.039,38,172,0.9958,349,0.64,97,6.35,Italy
548,77,0.22,0.42,1.9,0.052,10,87,0.9922,33,0.49,118,6.14,France
549,65,0.18,0.31,1.7,0.044,30,127,0.9928,349,0.5,102,7.17,France
550,72,0.46,0.65,10.4,0.05,76,192,0.9976,316,0.42,87,5.25,Spain
551,7,0.3,0.51,13.6,0.05,40,168,0.9976,307,0.52,96,7.28,USA
552,92,0.25,0.34,1.2,0.026,31,93,0.9916,293,0.37,113,6.72,Spain
553,78,0.28,0.34,1.6,0.028,32,118,0.9901,3,0.38,121,6.54,Spain
554,7,0.3,0.51,13.6,0.05,40,168,0.9976,307,0.52,96,6.94,France
555,78,0.28,0.34,1.6,0.028,32,118,0.9901,3,0.38,121,7.0600000000000005,Italy
556,92,0.25,0.34,1.2,0.026,31,93,0.9916,293,0.37,113,6.79,Italy
557,84,0.35,0.71,12.2,0.046,22,160,0.9982,298,0.65,94,4.57,Spain
558,61,0.41,0.24,1.6,0.049,16,137,0.993,332,0.5,104,6.01,USA
559,59,0.21,0.24,12.1,0.044,53,165,0.9969,325,0.39,95,5.1,Spain
560,72,0.34,0.44,4.2,0.047,51,144,0.991,301,0.76,123,6.18,Italy
561,67,0.21,0.42,9.1,0.049,31,150,0.9953,312,0.74,99,6.57,Spain
562,59,0.37,0.1,1.6,0.057,39,128,0.9924,324,0.48,101,4.82,Italy
563,77,0.34,0.27,8.8,0.063,39,184,0.9969,309,0.63,92,5.71,France
564,74,0.3,0.22,1.4,0.046,16,135,0.9928,308,0.77,104,7.16,USA
565,68,0.51,0.3,4.2,0.066,38,165,0.9945,32,0.42,91,4.98,Italy
566,78,0.22,0.38,10.3,0.059,28,99,0.9967,312,0.47,10,5.5,France
567,72,0.35,0.34,12.4,0.051,6,37,0.9944,313,0.39,115,6.32,Australia
568,6,0.26,0.5,2.2,0.048,59,153,0.9928,308,0.61,98,5.01,Italy
569,61,0.26,0.51,2.2,0.05,61,154,0.9929,308,0.6,98,5.58,France
570,65,0.28,0.27,5.2,0.04,44,179,0.9948,319,0.69,94,6.32,USA
571,74,0.41,0.66,10.8,0.051,77,194,0.9976,305,0.46,87,5.49,USA
572,65,0.28,0.29,2.7,0.038,26,107,0.9912,332,0.41,116,7.5,USA
573,67,0.34,0.54,16.3,0.047,44,181,0.9987,304,0.56,88,4.75,Spain
574,72,0.2,0.34,2.7,0.032,49,151,0.99,316,0.39,127,6.98,Italy
575,74,0.2,0.33,1.9,0.035,39,138,0.991,317,0.44,117,7.49,Italy
576,82,0.22,0.3,1.8,0.047,47,185,0.9933,313,0.5,102,5.86,Italy
577,82,0.23,0.29,1.8,0.047,47,187,0.9933,313,0.5,102,6.38,France
578,71,0.22,0.33,2.8,0.033,48,153,0.9899,315,0.38,127,7.12,USA
579,65,0.28,0.29,2.7,0.038,26,107,0.9912,332,0.41,116,7.2,Italy
580,6,0.38,0.26,6,0.034,42,134,0.9912,338,0.38,123,6.5,France
581,74,0.41,0.66,10.8,0.051,77,194,0.9976,305,0.46,87,4.73,Spain
582,57,0.18,0.22,4.2,0.042,25,111,0.994,335,0.39,94,5.33,Italy
583,73,0.3,0.22,6.4,0.056,44,168,0.9947,313,0.35,101,6.15,Australia
584,74,0.24,0.22,10.7,0.042,26,81,0.9954,286,0.36,97,6.3,France
585,66,0.25,0.3,1.6,0.046,32,134,0.993,342,0.51,101,7.46,Italy
586,74,0.24,0.22,10.7,0.042,26,81,0.9954,286,0.36,97,5.95,Italy
587,74,0.26,0.3,7.9,0.049,38,157,0.9963,313,0.48,89,5.62,Australia
588,61,0.32,0.25,1.7,0.034,37,136,0.992,347,0.5,108,7.45,USA
589,69,0.28,0.27,2.1,0.036,42,121,0.9926,342,0.49,108,7,USA
590,7,0.23,0.33,5.8,0.04,25,136,0.995,319,0.58,95,6.05,Australia
591,71,0.31,0.5,14.5,0.059,6,148,0.9983,294,0.44,91,4.84,France
592,73,0.2,0.37,1.2,0.037,48,119,0.992,332,0.49,109,5.51,Australia
593,69,0.41,0.33,10.1,0.043,28,152,0.9968,32,0.52,94,5.11,Spain
594,64,0.45,0.07,1.1,0.03,10,131,0.9905,297,0.28,108,5,Australia
595,64,0.475,0.06,1,0.03,9,131,0.9904,297,0.29,108,5.49,Italy
596,63,0.27,0.38,0.9,0.051,7,140,0.9926,345,0.5,105,6.58,Italy
597,69,0.41,0.33,10.1,0.043,28,152,0.9968,32,0.52,94,4.93,USA
598,7,0.29,0.37,4.9,0.034,26,127,0.9928,317,0.44,108,5.65,Italy
599,59,0.27,0.29,11.4,0.036,31,115,0.9949,335,0.48,105,8.2,France
600,69,0.19,0.4,1.4,0.036,14,55,0.9909,308,0.68,115,7.46,USA
601,67,0.3,0.35,1.4,0.18,36,160,0.9937,311,0.54,94,6.38,USA
602,72,0.24,0.4,1.4,0.045,31,106,0.9914,288,0.38,108,5.64,Spain
603,64,0.45,0.07,1.1,0.03,10,131,0.9905,297,0.28,108,5.29,USA
604,64,0.475,0.06,1,0.03,9,131,0.9904,297,0.29,108,4.86,USA
605,63,0.26,0.49,1.5,0.052,34,134,0.9924,299,0.61,98,5.82,Australia
606,63,0.26,0.49,1.5,0.052,34,134,0.9924,299,0.61,98,6.09,Italy
607,73,0.25,0.29,7.5,0.049,38,158,0.9965,343,0.38,96,5.05,France
608,73,0.25,0.29,7.5,0.049,38,158,0.9965,343,0.38,96,4.65,France
609,61,0.28,0.25,17.75,0.044,48,161,0.9993,334,0.48,95,5.32,Italy
610,74,0.37,0.35,5.7,0.061,12,94,0.9965,348,0.69,107,5.96,Italy
611,65,0.36,0.28,3.2,0.037,29,119,0.9908,325,0.65,124,8.08,Italy
612,74,0.24,0.4,4.3,0.032,9,95,0.992,309,0.39,111,5.87,France
613,75,0.23,0.68,11,0.047,37,133,0.9978,299,0.38,88,5.16,Spain
614,75,0.21,0.68,10.9,0.045,38,133,0.9978,3,0.36,87,4.89,France
615,75,0.21,0.68,10.9,0.045,38,133,0.9978,3,0.36,87,4.63,Australia
616,75,0.23,0.68,11,0.047,37,133,0.9978,299,0.38,88,4.94,Spain
617,78,0.32,0.33,2.4,0.037,18,101,0.9912,321,0.65,117,6.82,Italy
618,78,0.26,0.27,1.9,0.051,52,195,0.9928,323,0.5,109,5.52,Spain
619,77,0.24,0.27,1.8,0.051,52,190,0.9928,323,0.5,108,6.5,France
620,74,0.19,0.3,1.4,0.057,33,135,0.993,312,0.5,96,5.72,France
621,65,0.46,0.41,16.8,0.084,59,222,0.9993,318,0.58,9,4.62,USA
622,65,0.26,0.43,8.9,0.083,50,171,0.9965,285,0.5,9,4.86,Australia
623,53,0.32,0.12,6.6,0.043,22,141,0.9937,336,0.6,104,6.39,France
624,72,0.24,0.34,1.1,0.045,3,64,0.9913,323,0.51,114,4.88,Italy
625,6,0.36,0.06,1.4,0.066,27,128,0.9934,326,0.55,93,4.64,Spain
626,62,0.24,0.29,13.3,0.039,49,130,0.9952,333,0.46,11,7.58,France
627,76,0.56,0.12,10.4,0.096,22,177,0.9983,332,0.45,91,3.9,Spain
628,7,0.32,0.24,6.2,0.048,31,228,0.9957,323,0.62,94,5.71,Australia
